Especie,L_vmt,P_vmt,L_vmtr,P_vmtr,L_fib,P_fib,A_r_m,An_r_m,A_r_u,An_r_u,Lu_ punt,LV,LF,A_crec,Fib,Apo,Para,S_cristal,Rad,Crist
F.tomentosa,32.089884,4.0803583,9.6774194,2.7371875,5.8064516,3.8709677,232.50479,13.313185,76.12105,14.060291,2.9825743,226.90805,327.49229,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,27.012157,4.6523242,9.2373039,2.5806452,6.9485998,3.7619044,256.48322,13.054652,142.48123,10.443722,2.0619518,296.24048,415.36777,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,30.650254,4.1310479,12.72457,3.2258065,5.5122605,2.5806452,185.43121,13.313185,122.37997,18.276513,2.5188812,224.74673,288.97705,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,24.524617,4.1310479,13.424937,2.885249,4.6523242,3.2258065,114.91061,24.631469,98.283413,8.2564871,1.617528,200.39402,305.47886,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,29.032258,4.1310479,11.540996,3.2258065,4.516129,2.3261621,125.54205,16.512974,170.01147,13.313185,2.754551,236.22615,217.85238,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,30.432197,5.770498,8.2620958,2.885249,4.6523242,3.4742999,138.08342,24.071589,125.54205,11.676436,2.3017828,170.61925,295.1391,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,23.448751,2.6600681,9.3936902,1.9354839,5.1612903,3.4742999,160.03534,13.054652,199.52703,13.313185,2.7186985,216.43636,418.73497,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,19.051385,2.7371875,11.099775,2.3261621,7.8751972,3.6495834,185.54147,23.642981,169.08673,13.054652,3.4312951,210.80119,291.30309,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,23.386541,3.28969,12.12148,1.4426245,10.581432,2.3261621,189.08978,21.049994,81.776743,10.765142,2.1089985,242.39628,385.03922,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,23.162998,2.6600681,10.502465,2.6600681,7.7955135,2.3261621,177.56247,15.88167,152.06289,5.838218,1.7156476,192.47982,351.11919,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,25.16129,4.516129,11.414068,2.3261621,8.2620958,3.7619044,160.86383,15.88167,201.19417,10.443722,2.5188812,193.29772,350.54598,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,21.944969,2.5806452,10.986701,1.8247917,7.7687707,2.0401791,146.44504,15.88167,139.94685,7.8327914,2.0619518,143.8581,369.18594,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,18.167907,4.913402,11.267258,4.6523242,11.48677,3.7619044,174.95182,31.331166,142.48123,16.512974,1.7902755,201.79148,331.95802,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,26.671002,3.2258065,13.716317,3.2258065,8.4118741,4.1310479,234.1846,23.642981,125.5692,10.765142,2.3159477,158.98714,321.6005,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,30.219454,3.9243629,15.934308,2.6600681,8.2620958,3.6495834,174.30772,15.665583,122.24063,10.765142,2.357932,216.10202,407.18798,FV,LP,Difuso,E,NO,UB,NO
